"case_number","case_type","missing_date","age_missing","gender","race","missing_city","missing_state","missing_zip","vehicle_style","vehicle_color"
1132821,"Section 5779","08/01/2009",18,"Male","White","Carolina Beach","NC","28428",NA,NA
1132821,"Section 5779","08/01/2009",18,"Male","White","Carolina Beach","NC","28428",NA,NA
1140487,"Section 5779","01/17/2010",18,"Male","Black","Superior","WI",NA,NA,NA
1140487,"Section 5779","01/17/2010",18,"Male","Black","Superior","WI",NA,NA,NA
1141337,"Section 5779","02/05/2010",18,"Female","White","Bellaire","TX","77401",NA,"Black"
1146723,"Section 5779","04/22/2010",18,"Female","Hispanic","Covina","CA","91723","Sedan, 4 door",NA
1146976,"Section 5779","05/08/2010",18,"Female","White","Poplar","CA","93257","Pickup Truck","Brown"
1147118,"Section 5779","05/07/2010",18,"Female","White","Beaverton","OR",NA,NA,NA
1153873,"Section 5779","08/02/2010",18,"Female","Black","Washington","DC","20020",NA,NA
1154923,"Section 5779","08/04/2010",18,"Female","White","Ridgefield","WA","98642",NA,NA
1157166,"Section 5779","09/26/2010",18,"Male","White","Bellingham","WA","98225",NA,NA
1158525,"Section 5779","10/14/2010",18,"Female","White","DeKalb","IL","60115",NA,NA
1159620,"Section 5779","10/28/2010",18,"Male","White","Louisville","KY","40204",NA,NA
1159824,"Section 5779","11/08/2010",18,"Male","Asian","Longwood","FL","32750",NA,NA
1161960,"Section 5779","04/20/2010",18,"Female","White","Chehalis","WA","98533",NA,NA
1163233,"Section 5779","01/06/2011",18,"Female","White","Irondequoit","NY","14617",NA,NA
1165516,"Section 5779","11/11/2007",18,"Male","White","Plainfield","NJ","07060",NA,NA
1165516,"Section 5779","11/11/2007",18,"Male","White","Plainfield","NJ","07060",NA,NA
1166224,"Section 5779","01/31/2011",18,"Female","White","Palmdale","CA","93551",NA,NA
1166673,"Section 5779","02/22/2010",18,"Female","Black","Scotland Neck","NC","27874",NA,NA
1166673,"Section 5779","02/22/2010",18,"Female","Black","Scotland Neck","NC","27874",NA,NA
1167823,"Section 5779","03/13/2011",18,"Male","Black","Madison","WI","53716",NA,NA
1168354,"Section 5779","10/31/2010",18,"Male","Hispanic","Silver City","NM","88061",NA,NA
1168746,"Section 5779","03/22/2011",18,"Female","White","Angola","NY","14006",NA,NA
1169547,"Section 5779","04/07/2011",18,"Male","White","Dallas","NC","28034","Sedan, 4 door",NA
1170921,"Section 5779","03/10/2011",18,"Female","White","Scottsdale","AZ","85259",NA,NA
1170921,"Section 5779","03/10/2011",18,"Female","White","Scottsdale","AZ","85259",NA,NA
1171598,"Section 5779","05/05/2011",18,"Female","White","Huntsville","TX","77340",NA,NA
1171744,"Section 5779","05/09/2011",18,"Female","White","Burlington","NJ","08016",NA,NA
1173173,"Section 5779","05/27/2011",18,"Female","White","Phoenix","AZ","85023",NA,NA
1173572,"Section 5779","05/04/2011",18,"Female","Black","Bloomington","IL","61701",NA,NA
1181415,"Section 5779","09/09/2011",18,"Male","Black","Plymouth","MN","55441",NA,NA
1181696,"Section 5779","10/10/2011",18,"Female","White","Cicero","NY","13039",NA,NA
1181899,"Section 5779","01/01/2011",18,"Male","White","Griffin","GA",NA,NA,NA
1195170,"Section 5779","02/09/2012",18,"Male","White","Spanaway","WA","98387",NA,NA
1197145,"Section 5779","03/11/2012",18,"Male","White","Tupper Lake","NY","12986",NA,NA
1199528,"Section 5779","06/11/2012",18,"Female","Hispanic","El Monte","CA","91732",NA,NA
1202911,"Section 5779","09/19/2012",18,"Male","Hispanic","Las Vegas","NV","89110",NA,NA
1203170,"Section 5779","09/23/2012",18,"Male","Asian","Evanston","IL","60201",NA,NA
1203606,"Section 5779","09/20/2012",18,"Male","Hispanic","Gainesville","FL","32608",NA,NA
1204607,"Section 5779","10/13/2012",18,"Male","White","Sherrills Ford","NC","28673","Sedan, 4 door","Green"
1209498,"Section 5779","01/09/2013",18,"Male","White","Alexandria","IN","46001","Sport Utility","Black"
1210300,"Section 5779","01/10/2013",18,"Male","Black","High Point","NC","27265",NA,NA
1218376,"Section 5779","05/09/2009",18,"Female","Biracial","Everett","WA","98204",NA,NA
1222275,"Section 5779","07/08/2013",18,"Male","Black","Youngstown","OH","44511",NA,NA
1222873,"Section 5779","08/16/2012",18,"Female","White","Warsaw","IN","46582",NA,NA
1223582,"Section 5779","09/30/2013",18,"Female","Hispanic","Grand Prairie","TX","75051",NA,NA
1223737,"Section 5779","10/03/2013",18,"Male","White","Slinger","WI","53086","Pickup Truck","Blue"
1223931,"Section 5779","10/01/2013",18,"Female","White","Pueblo","CO","81001",NA,NA
1225003,"Section 5779","11/05/2013",18,"Male","Hispanic","Wildomar","CA","92595",NA,NA
1225920,"Section 5779","11/17/2013",18,"Female","Hispanic","Lubbock","TX","79414",NA,NA
1225920,"Section 5779","11/17/2013",18,"Female","Hispanic","Lubbock","TX","79414",NA,NA
1230107,"Section 5779","02/22/2014",18,"Female","Biracial","Charleston","SC","29403",NA,NA
1230950,"Section 5779","04/13/2014",18,"Male","White","Tiffin","OH","44883",NA,NA
1234292,"Section 5779","06/02/2014",18,"Female","White","Cresskill","NJ","07626",NA,NA
1234535,"Section 5779","06/27/2014",18,"Male","Hispanic","Los Angeles","CA","90012",NA,NA
1234643,"Section 5779","06/22/2014",18,"Male","Black","Los Angeles","CA","90059",NA,NA
1235260,"Section 5779","07/12/2014",18,"Male","Am. Ind.","Payson","AZ","85541",NA,NA
1237030,"Section 5779","06/26/2014",18,"Female","White","Savannah","GA","31401",NA,NA
1237640,"Section 5779","09/02/2014",18,"Female","White","Boone","NC","28608",NA,NA
1237926,"Section 5779","09/13/2014",18,"Female","White","Charlottesville","VA","22903",NA,NA
1237926,"Section 5779","09/13/2014",18,"Female","White","Charlottesville","VA","22903",NA,"Blue, Light"
1239318,"Section 5779","09/06/2014",18,"Female","White","Omaha","NE",NA,NA,NA
1241610,"Section 5779","11/25/2014",18,"Female","Black","Rock Hill","SC","29730",NA,NA
1241610,"Section 5779","11/25/2014",18,"Female","Black","Rock Hill","SC","29730",NA,NA
1243470,"Section 5779","01/25/2015",18,"Male","Black","Albemarle","NC","28001",NA,NA
1243889,"Section 5779","02/04/2015",18,"Female","Am. Ind.","Fairmont","NC","28340",NA,NA
1244930,"Section 5779","03/01/2015",18,"Male","Hispanic","Crystal Lake","IL","60014",NA,NA
1246469,"Section 5779","03/02/2015",18,"Female","White","Norfolk","VA","23518",NA,NA
1246601,"Section 5779","03/30/2015",18,"Male","White","Nocona","TX",NA,"Truck",NA
1246885,"Section 5779","04/13/2015",18,"Male","Hispanic","Los Angeles","CA","90061",NA,NA
1247500,"Section 5779","04/24/2015",18,"Female","Black","Miami","FL","33162",NA,NA
1248194,"Section 5779","05/12/2015",18,"Female","Black","North Hills","CA","91343",NA,NA
1249576,"Section 5779","05/22/2015",18,"Female","Black","Lincoln","NE",NA,NA,NA
1253192,"Section 5779","07/23/2015",18,"Male","White","Antonito","CO","81120",NA,NA
1253279,"Section 5779","08/05/2015",18,"Female","Biracial","Pasadena","CA","91101",NA,NA
1262050,"Section 5779","01/17/2016",18,"Female","White","South Hadley","MA","01075",NA,NA
1264122,"Section 5779","03/09/2016",18,"Male","Black","Fort Wayne","IN","46835",NA,NA
1264408,"Section 5779","10/10/2015",18,"Female","Hispanic","Midland","TX","79706",NA,NA
1264408,"Section 5779","10/10/2015",18,"Female","Hispanic","Midland","TX","79706",NA,NA
1266064,"Section 5779","04/09/2016",18,"Female","White","West Chester","OH","45069","Sedan, 4 door","Black"
1274015,"Section 5779","07/26/2016",18,"Female","Asian","Madison","WI","53704",NA,NA
1276512,"Section 5779","10/24/2015",18,"Female","White","Little Rock","AR",NA,NA,NA
1279982,"Section 5779","10/25/2016",18,"Male","Black","Baldwin","NY","11510",NA,NA
1283027,"Section 5779","10/03/2016",18,"Male","White","Nampa","ID","83651",NA,NA
1283255,"Section 5779","11/25/2016",18,"Male","Black","Lake Stevens","WA","98258",NA,NA
1284205,"Section 5779","11/24/2016",18,"Male","White","Canadian","TX",NA,NA,NA
1298804,"Section 5779","05/23/2017",18,"Female","Hispanic","Miami","FL","33196",NA,NA
1304911,"Section 5779","08/03/2017",18,"Male","Hispanic","Alexandria","VA",NA,NA,NA
1311110,"Section 5779","09/20/2017",18,"Male","White","West Windsor Township","NJ","08550",NA,NA
1316463,"Section 5779","12/09/2017",18,"Male","White","Grover Beach","CA","93433",NA,NA
1062122,"Section 5779","01/13/2007",19,"Male","White","Lafayette","IN","47907",NA,NA
1064460,"Section 5779","02/16/2007",19,"Male","White","Adrian","MI","49221","Sedan, 4 door","Copper"
1074636,"Section 5779","06/23/2007",19,"Female","White","Rancho St. Margarita","CA","92688","Pickup Truck","Blue"
1074636,"Section 5779","06/23/2007",19,"Female","White","Rancho St. Margarita","CA","92688","Pickup Truck","Blue"
1074636,"Section 5779","06/23/2007",19,"Female","White","Rancho St. Margarita","CA","92688","Motorcycle",NA
1074636,"Section 5779","06/23/2007",19,"Female","White","Rancho St. Margarita","CA","92688","Motorcycle",NA
1076583,"Section 5779","07/07/2007",19,"Male","White","Rochester","NY","14628","Sedan, 2 door","Red"
1081491,"Section 5779","09/24/2007",19,"Male","Black","Duncanville","TX",NA,NA,"Cream"
1087629,"Section 5779","01/20/2008",19,"Female","White","Reno","NV","89503","Sport Utility","Beige"
1089425,"Section 5779","02/05/2008",19,"Male","Biracial","Middlebury","VT","05753",NA,NA
1092332,"Section 5779","02/09/2008",19,"Male","White","Clinton","IA","52732",NA,NA
1092332,"Section 5779","02/09/2008",19,"Male","White","Clinton","IA","52732",NA,NA
1093189,"Section 5779","03/22/2008",19,"Female","Black","Suitland","MD","20746",NA,NA
1097768,"Section 5779","05/14/2008",19,"Male","White","Marshall","MN","56258",NA,"Green"
1110456,"Section 5779","11/13/2008",19,"Male","White","Grayslake","IL","60030",NA,NA
1120150,"Section 5779","04/01/2009",19,"Female","Hispanic","Pasadena","TX","77501",NA,NA
1120684,"Section 5779","04/07/2009",19,"Male","Black","Glen Burnie","MD","21061",NA,NA
1125265,"Section 5779","04/20/2009",19,"Male","White","Long Beach","NY","11561",NA,NA
1125917,"Section 5779","06/01/2009",19,"Female","Hispanic","Wagon Mound","NM","87752",NA,NA
1126045,"Section 5779","04/26/2009",19,"Female","White","Newport","TN","37821",NA,NA
1126883,"Section 5779","06/25/2009",19,"Female","White","Ozark","AR","72949",NA,NA
1128650,"Section 5779","07/04/2009",19,"Female","White","San Bernardino","CA","92405",NA,NA
1128696,"Section 5779","02/23/2009",19,"Female","Black","San Bernardino","CA","92407",NA,NA
1136586,"Section 5779","03/25/2009",19,"Male","Hispanic","Bonita Springs","FL","34135",NA,NA
1140816,"Section 5779","01/31/2010",19,"Male","White","Savannah","GA","31419","Truck","White"
1143743,"Section 5779","04/07/2008",19,"Female","Hispanic","Miami","FL","33135",NA,NA
1147635,"Section 5779","05/18/2010",19,"Female","Black","Warrensville Heights","OH","44122",NA,NA
1147663,"Section 5779","05/12/2010",19,"Male","White","Powell","TN",NA,"Truck","White"
1147698,"Section 5779","05/13/2010",19,"Female","White","Bremerton","WA","98310",NA,NA
1152763,"Section 5779","07/17/2010",19,"Female","White","Brooks","KY","40109",NA,"Gold"
1155776,"Section 5779","08/30/2010",19,"Female","White","Madisonville","KY","42431","Pickup Truck","Red"
1157951,"Section 5779","09/13/2010",19,"Female","White","Orange","VA","22960",NA,NA
1158052,"Section 5779","04/18/2010",19,"Female","Asian","Renton","WA","98055",NA,NA
1161374,"Section 5779","12/03/2010",19,"Female","Black","Peru","NE","68421",NA,NA
1161862,"Section 5779","11/11/2010",19,"Male","Biracial","Tulsa","OK","74103",NA,NA
1162927,"Section 5779","11/27/2010",19,"Male","White","Woodson Terrace","MO",NA,NA,NA
1166091,"Section 5779","01/08/2011",19,"Male","Black","Walterboro","SC","29488",NA,NA
1167519,"Section 5779","02/28/2011",19,"Male","White","Olive Hill","KY","41164",NA,NA
1169373,"Section 5779","04/01/2011",19,"Female","Hispanic","Denver","CO","80202",NA,NA
1171356,"Section 5779","01/13/2011",19,"Female","White","Blytheville","AR","72315",NA,NA
1177277,"Section 5779","08/05/2011",19,"Male","Hispanic","Washington","DC","20009",NA,NA
1183360,"Section 5779","10/21/2011",19,"Male","Hispanic","Hartford","CT",NA,NA,"Red"
1188070,"Section 5779","10/28/2011",19,"Male","Asian","Bremerton","WA","98337",NA,NA
1188200,"Section 5779","01/26/2012",19,"Male","White","Munfordville","KY","42765",NA,NA
1198036,"Section 5779","06/26/2012",19,"Female","White","Sacramento","CA","95825",NA,NA
1198505,"Section 5779","09/08/2011",19,"Female","White","Eunola","AL","36340",NA,NA
1198664,"Section 5779","05/15/2010",19,"Male","White","San Francisco","CA","94129",NA,NA
1198664,"Section 5779","05/15/2010",19,"Male","White","San Francisco","CA","94129",NA,NA
1199371,"Section 5779","05/31/2012",19,"Female","White","Mobile","AL","36619",NA,NA
1202267,"Section 5779","06/01/2012",19,"Female","Biracial","Miami","FL","33144",NA,NA
1203762,"Section 5779","04/27/2012",19,"Female","Black","Manhattan","NY",NA,NA,NA
1204255,"Section 5779","09/30/2012",19,"Male","White","Tacoma","WA","98444",NA,NA
1205349,"Section 5779","09/11/2012",19,"Male","White","Sellersburg","IN","47172","Sedan, 4 door","Silver"
1207898,"Section 5779","11/20/2012",19,"Male","Black","Charlottesville","VA","22903",NA,NA
1207898,"Section 5779","11/20/2012",19,"Male","Black","Charlottesville","VA","22903",NA,NA
1208482,"Section 5779","03/04/2011",19,"Female","White","West Mifflin","PA","15122",NA,NA
1208490,"Section 5779","01/01/2013",19,"Female","White","Lakeridge","NV","89449",NA,NA
1218566,"Section 5779","05/21/2013",19,"Male","Biracial","San Francisco","CA","94102",NA,NA
1218707,"Section 5779","03/29/2013",19,"Male","Black","Atlanta","GA","30308",NA,NA
1219282,"Section 5779","06/30/2012",19,"Female","Hispanic","Las Vegas","NM","87701","Sedan, 4 door","Purple"
1219282,"Section 5779","06/30/2012",19,"Female","Hispanic","Las Vegas","NM","87701","Sedan, 4 door","Purple"
1221108,"Section 5779","06/15/2013",19,"Female","Hispanic","Tempe","AZ","85281",NA,NA
1222511,"Section 5779","08/30/2013",19,"Male","White","Castaic","CA","91384",NA,NA
1223037,"Section 5779","03/20/2007",19,"Female","White","Boone","NC","28608",NA,"Black"
1223037,"Section 5779","03/20/2007",19,"Female","White","Boone","NC","28608",NA,"Black"
1225546,"Section 5779","11/19/2013",19,"Male","White","Marlboro Township","NJ","07746",NA,NA
1225677,"Section 5779","11/23/2013",19,"Male","White","Edenton","NC",NA,NA,"Black"
1226247,"Section 5779","12/10/2013",19,"Female","White","Orangeburg","SC","29115","Pickup Truck","Green, Dark"
1232409,"Section 5779","05/18/2014",19,"Female","White","Broomfield","CO","80020",NA,NA
1234645,"Section 5779","03/04/2014",19,"Male","Hispanic","Los Angeles","CA","90037",NA,NA
1236875,"Section 5779","08/19/2014",19,"Male","Black","Elkton","MD",NA,"Sedan, 2 door","Blue"
1240651,"Section 5779","11/18/2014",19,"Male","Black","Saint Louis","MO","63137",NA,NA
1242652,"Section 5779","12/28/2014",19,"Male","White","Harrisburg","IL","62946","Sport Utility","Black"
1244697,"Section 5779","03/10/2007",19,"Female","White","Chocowinity","NC",NA,NA,NA
1246428,"Section 5779","03/30/2015",19,"Female","Black","Cleveland","OH","44130","Sedan, 4 door","Gray"
1246428,"Section 5779","03/30/2015",19,"Female","Black","Cleveland","OH","44130","Sedan, 4 door","Gray"
1247113,"Section 5779","03/01/2015",19,"Female","Black","Seymour","WI","54165",NA,NA
1256971,"Section 5779","10/26/2015",19,"Female","White","Greenville","NC","27834",NA,NA
1259083,"Section 5779","12/05/2015",19,"Female","White","Springfield","VA","22150",NA,NA
1263496,"Section 5779","01/07/2016",19,"Female","Black","Greensboro","NC",NA,NA,NA
1263751,"Section 5779","03/03/2016",19,"Male","Hispanic","Boston","MA","02125",NA,NA
1264407,"Section 5779","10/10/2015",19,"Male","Hispanic","Midland","TX","79706",NA,NA
1264407,"Section 5779","10/10/2015",19,"Male","Hispanic","Midland","TX","79706",NA,NA
1266722,"Section 5779","02/12/2016",19,"Female","White","Atlanta","GA",NA,NA,NA
1266722,"Section 5779","02/12/2016",19,"Female","White","Atlanta","GA",NA,NA,NA
1266722,"Section 5779","02/12/2016",19,"Female","White","Atlanta","GA",NA,NA,NA
1267493,"Section 5779","04/21/2016",19,"Male","White","Boone","NC",NA,NA,NA
1270848,"Section 5779","03/10/2016",19,"Male","White","Macomb","MI","48044",NA,NA
1273312,"Section 5779","07/17/2016",19,"Female","Biracial","Evansville","IN","47711",NA,NA
1273615,"Section 5779","07/31/2016",19,"Male","Black","Bedford","VA",NA,NA,NA
1283282,"Section 5779","12/02/2016",19,"Female","White","Neptune","NJ","07753","Sedan, 4 door","Silver"
1284316,"Section 5779","09/27/2016",19,"Male","Black","Raymore","MO","64083",NA,NA
1289205,"Section 5779","02/17/2017",19,"Male","Black","Yonkers","NY",NA,NA,NA
1292942,"Section 5779","03/31/2017",19,"Male","Unknown","Longmont","CO","80501",NA,NA
1296890,"Section 5779","05/06/2017",19,"Male","Black","Fairport","NY","14450",NA,NA
1297203,"Section 5779","10/14/2010",19,"Female","Hispanic","Hollywood","FL","33019",NA,NA
1301179,"Section 5779","06/24/2017",19,"Male","Hispanic","Port Allen","LA","70767","Sedan, 4 door","Black"
1303342,"Section 5779","07/22/2017",19,"Female","Am. Ind.","Phoenix","AZ",NA,NA,NA
1309171,"Section 5779","09/18/2017",19,"Female","Black","Norfolk","VA","23518","Hatchback/Fastback","Cream"
1315143,"Section 5779","12/02/2017",19,"Female","Hispanic","Lansing","IL","60438",NA,NA
1110175,"Lost Injured Missing","11/14/2008",20,"Male","White","Independence","OR","97351",NA,NA
1227795,"Lost Injured Missing","01/23/2014",20,"Female","Hispanic","Tenaha","TX",NA,NA,"Black"
1066025,"Section 5779","03/10/2007",20,"Male","White","Scranton","PA","18505",NA,NA
1070230,"Section 5779","01/23/2007",20,"Male","Black","Milwaukee","WI","53218",NA,NA
1070230,"Section 5779","01/23/2007",20,"Male","Black","Milwaukee","WI","53218",NA,NA
1079078,"Section 5779","05/06/2007",20,"Female","White","North Miami Beach","FL","33162",NA,NA
1085927,"Section 5779","12/14/2007",20,"Male","White","Houston","TX","77030","Sedan, 4 door","Silver"
1098108,"Section 5779","02/20/2008",20,"Female","White","Blacksburg","VA","24060","Sedan, 4 door","White"
1098280,"Section 5779","06/15/2008",20,"Male","White","Kamas","UT","84036",NA,NA
