Case Type,Case Number,Status,Source,Incident Date,Incident Time,Incident Location Type,Incident Location,Incident City,Incident State,Incident Zip,Incident County,Child ID 1,Child ID 2,Child ID 3,Child ID 4,Child ID 5,Child ID 6,Child Race 1,Child Race 2,Child Race 3,Child Race 4,Child Race 5,Child Race 6,Child Gender 1,Child Gender 2,Child Gender 3,Child Gender 4,Child Gender 5,Child Gender 6,Child Perceived Age 1,Child Perceived Age 2,Child Perceived Age 3,Child Perceived Age 4,Child Perceived Age 5,Child Perceived Age 6,Offender Gender 1,Offender Gender 2,Offender Gender 3,Offender Race 1,Offender Race 2,Offender Race 3,Offender Age 1,Offender Age 2,Offender Age 3,Offender Perceived Age 1,Offender Perceived Age 2,Offender Perceived Age 3,Vehicle Style 1,Vehicle Style 2,Vehicle Color 1,Vehicle Color 2,How Got Away,How Got Away Detail,Offender Method Animal,Offender Method Candy,Offender Method Money,Offender Method Ride,Offender Method Other,Offender Method Other Detail
Attempted Abduction,1273422,Closed,Internet,7/25/2016,5:00 PM,Street,Scott Ave,Winnetka,IL,60093,Cook,569882,,,,,,Unknown,,,,,,Female,,,,,,11,,,,,,Male,,,Unknown,,,,,,25-45,,,Sport Utility,,Black,,Ignored/Refused,,0,0,0,-1,-1,Questions
Attempted Abduction,1277843,Closed,Internet,9/18/2016,12:00 AM,Street,SE 14th St & E Park Ave,Des Moines,IA,50320,Polk,575900,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,White,,,32,,,,,,,,White,,Ran Away,Adult intervened,0,0,0,0,-1,Questions
Attempted Abduction,1244351,Closed,Internet,2/12/2015,8:45 AM,Street,SE 17th Ave & SE Umatilla St,Portland,OR,97202,Multnomah,526842,,,,,,Unknown,,,,,,Female,,,,,,12,,,,,,Unknown,Male,,Unknown,White,,,,,Unknown,Unknown,,Van,,White,,Ignored/Refused,The child also ran away,0,0,0,0,-1,Question
Attempted Abduction,1192937,Closed,Internet,4/6/2012,9:00 PM,Street,SE Church Rd & S Cobb Dr,Smyrna,GA,30080,Cobb,461481,,,,,,Unknown,,,,,,Female,,,,,,15,,,,,,Male,,,Black,,,27,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1204936,Closed,Internet,8/6/2012,6:30 PM,Home - Residence,SE Lafayette St & SE 169th Pl,Portland,OR,97236,Multnomah,474602,,,,,,Black,,,,,,Female,,,,,,6,,,,,,Male,,,Unknown,,,17,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,0,None
Attempted Abduction,1260468,Closed,Internet,1/2/2016,9:00 PM,Street,Seaview Ave & Grant St,Bridgeport,CT,06610,Fairfield,551489,,,,,,Unknown,,,,,,Female,,,,,,15,,,,,,Male,,,Unknown,,,,,,Unknown,,,Van,,Burgundy,,Unknown,,0,0,0,0,-1,None
Attempted Abduction,1262053,Closed,Internet,12/8/2015,3:45 PM,Street,Second Ave & Jeanette St,Albany,NY,12209,Albany,553776,,,,,,Unknown,,,,,,Female,,,,,,16,,,,,,Male,,,Black,,,31,,,,,,,,,,Unknown,,0,0,0,0,-1,None
Attempted Abduction,1262060,Closed,Internet,2/1/2016,4:00 PM,Street,Second Ave & Putnam St,Albany,NY,12202,Albany,553781,,,,,,Unknown,,,,,,Female,,,,,,3,,,,,,Male,,,Black,,,31,,,,,,,,,,Unknown,,0,0,0,0,-1,None
Attempted Abduction,1230064,Closed,Internet,3/19/2014,6:30 AM,School - Bus Stop,Shadow Ln & Bahamas Ave,Temple Terrace,FL,33617,Hillsborough,505771,,,,,,Unknown,,,,,,Male,,,,,,16,,,,,,Male,,,Black,,,,,,40-50,,,Pickup Truck,,White,,Unknown,,0,0,0,0,-1,Unknown
Attempted Abduction,1280505,Closed,Internet,10/27/2016,12:00 AM,Street,Shamrock Ln & St. Williams Ln,St. Ann,MO,63074,St. Louis,579428,,,,,,Unknown,,,,,,Female,,,,,,13,,,,,,Male,,,Black,,,,,,15-25,,,,,Gray,,Ignored/Refused,Ran away,0,-1,0,0,0,
Attempted Abduction,1227260,Closed,Internet,12/18/2013,3:30 PM,School - Bus Stop,Shelley Lynn Dr & Morewood Rd,Fairlawn,OH,44333,Summit,501640,,,,,,Unknown,,,,,,Male,,,,,,Unknown,,,,,,Male,,,White,,,,,,30-39,,,,,White,,Ran Away,,0,0,0,-1,0,
Attempted Abduction,1219098,Closed,Internet,6/20/2013,3:30 PM,Street,Sherman St & 71st St,Houston,TX,77011,Harris,490664,,,,,,Hispanic,,,,,,Female,,,,,,12,,,,,,Male,,,Unknown,,,,,,Unknown,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,Unknown
Attempted Abduction,1232866,Closed,Internet,5/22/2014,6:30 PM,Park,Shiver Rd & Ray White Rd,Fort Worth,TX,76244,Tarrant,509933,,,,,,Unknown,,,,,,Male,,,,,,12,,,,,,Male,,,White,,,,,,Unknown,,,Pickup Truck,,Tan,,Ignored/Refused,Ran away,0,0,0,0,-1,None
Attempted Abduction,1198902,Closed,Internet,7/9/2012,12:00 AM,Park,Shore Av & West Av,Salem,MA,01970,Essex,468005,,,,,,Unknown,,,,,,Unknown,,,,,,6,,,,,,Male,Male,,Unknown,Unknown,,,,,Unknown,20-25,,,,Tan,,Ran Away,,0,-1,0,0,0,
Attempted Abduction,1210217,Closed,Internet,1/30/2013,7:00 PM,Street,Silver St & N Prospect St,Marion,OH,43302,Marion,480453,,,,,,Unknown,,,,,,Unknown,,,,,,1,,,,,,Male,,,Black,,,,,,Unknown,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1205325,Closed,Internet,10/16/2012,3:45 PM,Street,Singer Rd & Rutledge Rd,New Freedom,PA,17349,York,475050,,,,,,Unknown,,,,,,Male,,,,,,13,,,,,,Male,,,White,,,,,,40-50,,,,,Red,,Ran Away,,0,-1,0,-1,0,
Attempted Abduction,1256703,Closed,Internet,10/20/2015,4:05 PM,Home - Residence,Sipe Rd & Chapman Ln,Taylorsville,NC,28681,Alexander,546255,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,White,,,,,,Unknown,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1279608,Closed,Internet,10/19/2016,3:45 PM,Street,Skyline Dr,Daly City,CA,94015,San Mateo,578269,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,White,,,,,,20-29,,,,,,,Fought/Broke Free,Ran away,0,0,0,0,-1,None
Attempted Abduction,1253932,Closed,Internet,8/27/2015,8:48 PM,Recreational - Amusement Park,Snelling Ave & Arlington Ave W,St. Paul,MN,55108,Ramsey,542357,,,,,,Unknown,,,,,,Female,,,,,,17,,,,,,Male,,,Black,,,,,,20-25,,,"Sedan, 4 door",,Black,,Ignored/Refused,Sprayed the suspect in the face w/Mace; Ran away,0,0,0,0,-1,"Comments; ""Good time"""
Attempted Abduction,1258457,Closed,Internet,11/11/2015,12:30 PM,Auto / Vehicle,Snow Ave & E Gonzales Rd,Oxnard,CA,93030,Ventura,548689,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,Asian,,,20,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1272221,Closed,Internet,7/7/2016,12:30 PM,Street,Sommer Ave,Maplewood,NJ,07040,Essex,568170,,,,,,Unknown,,,,,,Male,,,,,,12,,,,,,Male,,,White,,,,,,Unknown,,,Van,,Red,,Other,The child left the area,0,0,0,0,-1,Questions
Attempted Abduction,1257790,Closed,Internet,10/29/2015,12:00 AM,Street,South 3rd St & Allen St,Hudson,NY,12534,Columbia,547740,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,Black,,,53,,,,,,,,,,Ran Away,The child threw a brick at the suspect's vehicle,0,0,0,0,-1,Unknown
Attempted Abduction,1216080,Closed,Internet,2/27/2013,12:00 AM,School - Bus Stop,South Mission Rd & Winterhaven Rd,Fallbrook,CA,92028,San Diego,487161,,,,,,Unknown,,,,,,Female,,,,,,16,,,,,,Male,,,White,,,26,,,,,,,,White,,None,,0,0,0,0,-1,None
Attempted Abduction,1275711,Closed,Internet,8/27/2016,6:00 AM,Street,South Park Ave & Alabama St,Buffalo,NY,14204,Erie,573086,,,,,,Unknown,,,,,,Female,,,,,,13,,,,,,Male,,,Black,,,48,,,,,,Truck,,,,Ran Away,,0,0,0,0,-1,Unknown
Attempted Abduction,1256892,Closed,Internet,10/22/2015,3:10 PM,School - Bus Stop,South St & Lantern Ln,Randolph,MA,02368,Norfolk,546503,,,,,,Unknown,,,,,,Female,,,,,,11,,,,,,Male,,,White,,,,,,507,,,,,,,Fought/Broke Free,Suspect ran away,0,0,0,0,-1,Conversation
Attempted Abduction,1192090,Closed,Internet,4/4/2012,8:00 AM,Street,Southeast Avenue & Florence Avenue,Vineland,NJ,08360,Cumberland,460579,,,,,,Unknown,,,,,,Female,,,,,,13,,,,,,Male,,,Unknown,,,,,,Unknown,,,,,Black,,Ignored/Refused,,0,0,0,0,-1,Conversation
Attempted Abduction,1198574,Closed,Internet,6/11/2012,12:00 AM,Street,Southern Av & San Juan Av,South Gate,CA,90280,Los Angeles,467643,,,,,,Unknown,,,,,,Female,,,,,,13,,,,,,Male,,,Hispanic,,,,,,40-49,,,Sport Utility,,White,,Ran Away,,0,0,0,0,-1,Talk about something
Attempted Abduction,1259708,Closed,Internet,12/15/2015,12:00 AM,Street,Southview Dr & Lamont Dr,Lexington,KY,40503,Fayette,550424,,,,,,Unknown,,,,,,Male,,,,,,11,,,,,,Male,,,Unknown,,,,,,Unknown,,,Truck,,Red,,Fought/Broke Free,,0,0,0,0,-1,None
Attempted Abduction,1283548,Closed,Internet,12/6/2016,4:30 PM,Street,Southwood Dr & Sherfield Pl,Southfield,MI,48075,Oakland,583410,,,,,,Unknown,,,,,,Male,,,,,,12,,,,,,Male,Male,,White,White,,,,,Unknown,40-49,,Pickup Truck,,Black,,Ignored/Refused,Fought/Broke free,0,0,0,0,-1,None
Attempted Abduction,1219601,Closed,Internet,6/1/2013,12:00 AM,Street,Spoon Ave & Huntington Ave,Madison Heights,MI,48071,Oakland,491256,,,,,,Unknown,,,,,,Female,,,,,,9,,,,,,Unknown,Male,,Unknown,White,,,,,Unknown,30-39,,"Sedan, 2 door",,,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1245981,Closed,Internet,3/25/2015,1:15 PM,Street,Spring St,Brunswick,ME,04011,Cumberland,529403,,,,,,White,,,,,,Female,,,,,,11,,,,,,Male,,,White,,,,,,25,,,,,,,Ignored/Refused,The child also ran home,0,0,0,0,-1,Conversation
Attempted Abduction,1272761,Closed,Internet,7/14/2016,8:25 PM,Street,Spring St,Peekskill,NY,10566,Westchester,568965,,,,,,Unknown,,,,,,Male,,,,,,13,,,,,,Male,Male,,White,White,,,,,40-50,20-29,,Van,,White,,Ran Away,,0,-1,0,-1,-1,Question
Attempted Abduction,1254876,Closed,Internet,9/19/2015,4:20 PM,Street,Spruce St,Winchester,MA,01890,Middlesex,543777,,,,,,Unknown,,,,,,Female,,,,,,10,,,,,,Male,,,White,,,36,,,,,,,,,,Fought/Broke Free,Ran away,0,0,0,0,-1,Question
Attempted Abduction,1262734,Closed,Internet,2/7/2016,12:00 AM,Park,SR-51 & E Cactus Rd,Phoenix,AZ,85032,Maricopa,554756,,,,,,Unknown,,,,,,Female,,,,,,11,,,,,,Male,,,White,,,31,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1230069,Closed,Internet,3/20/2014,7:15 AM,School - Bus Stop,St Charles Rock Rd & Gordon Ave,Breckenridge Hills,MO,63114,St Louis,505780,,,,,,Unknown,,,,,,Female,,,,,,13,,,,,,Male,,,Hispanic,,,,,,Unknown,,,Van,,White,,Ran Away,,0,0,0,0,-1,Unknown
Attempted Abduction,1280052,Closed,Internet,10/25/2016,7:30 AM,School - Bus Stop,St. Mary's Lane & N Kirkwood Rd,Houston,TX,77079,Harris,578849,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,Hispanic,,,,,,Unknown,,,Sport Utility,,,,Ran Away,,0,0,0,-1,0,
Attempted Abduction,1250361,Closed,Internet,6/5/2015,12:00 AM,Home - Residence,Stamps Shady Grove Rd,Monterey,TN,38574,Putnam,536444,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,Unknown,,,,,,Unknown,,,Convertible,,White,,Adult/Child Intervened,,0,0,0,-1,-1,Question
Attempted Abduction,1204387,Closed,Internet,10/5/2012,3:10 PM,Street,Stanbridge St and Airy St,Norristown,PA,19401,Montgomery,474017,,,,,,Unknown,,,,,,Female,,,,,,12,,,,,,Male,,,White,,,,,,20-30,,,,,Silver,,Ran Away,,0,0,0,0,-1,Sex
Attempted Abduction,1248493,Closed,Internet,5/14/2015,12:00 AM,School - Bus Stop,Stanley Ave & E Yoke St,Indianapolis,IN,46203,Marion,533562,,,,,,White,,,,,,Male,,,,,,12,,,,,,Male,,,White,,,,,,25-35,,,,,Green,,Ignored/Refused,Broke free; Ran away,0,-1,0,0,0,
Attempted Abduction,1244029,Closed,Internet,1/16/2015,2:38 PM,Street,Stanwick Dr & Ruanda Rd,Beavercreek,OH,45430,Greene,526349,,,,,,Unknown,,,,,,Female,,,,,,8,,,,,,Unknown,Unknown,Male,Unknown,Unknown,White,,,,Unknown,,Unknown,"Sedan, 4 door",,,,Ignored/Refused,,0,-1,0,0,0,
Attempted Abduction,1227711,Closed,Internet,1/18/2014,10:15 AM,Park,Star Park Cir - Star Park,Coronado,CA,92118,San Diego,502280,,,,,,Unknown,,,,,,Female,,,,,,8,,,,,,Male,,,Hispanic,,,,,,Unknown,,,Van,,Red,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1276873,Closed,Internet,9/12/2016,12:00 AM,School - Bus Stop,Starin Ave & Marjorie Dr,Tonawanda,NY,14223,Erie,574619,,,,,,Unknown,,,,,,Female,,,,,,6,,,,,,Male,,,White,,,,,,Unknown,,,,,Blue,,Other,Subject drove away,0,0,0,0,-1,None
Attempted Abduction,1224812,Closed,Internet,10/15/2013,12:00 AM,Home - Residence,State Hwy Z,St Robert,MO,65584,Pulaski,498068,,,,,,Unknown,,,,,,Female,,,,,,12,,,,,,Male,Male,,White,White,,34,31,,,,,,,,,Ignored/Refused,,0,0,0,0,-1,Sex
Attempted Abduction,1263291,Closed,Internet,1/27/2016,12:00 AM,School - Bus Stop,Staytonville Rd,Greenwood,DE,19950,Sussex,555630,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,Unknown,,,,,,40-49,,,,,White,,Unknown,,0,0,0,-1,-1,Question
Attempted Abduction,1206559,Closed,Internet,11/20/2012,4:00 PM,Street,Stephens Ln & Andre Av,Tappan,NY,10983,Rockland,476397,,,,,,Unknown,,,,,,Male,,,,,,9,,,,,,Male,,,Unknown,,,,,,Unknown,,,Van,,White,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1253277,Closed,Internet,8/17/2015,1:47 PM,Street,Stiles Ave NW,Warren,OH,44485,Trumbull,541351,,,,,,Unknown,,,,,,Female,,,,,,11,,,,,,Male,,,White,,,59,,,,,,,,,,Ran Away,,0,0,0,0,-1,Compliment
Attempted Abduction,1277003,Closed,Internet,9/11/2016,4:00 PM,Street,Stockwell Rd,Hadley,MA,01035,Hampshire,574810,,,,,,Unknown,,,,,,Female,,,,,,11,,,,,,Male,,,Hispanic,,,,,,Unknown,,,Van,,Gold,,Ran Away,,-1,0,0,0,-1,Help
Attempted Abduction,1277286,Closed,Internet,9/20/2016,7:00 AM,School - Bus Stop,Stone Haven Dr & McFadden Ln,Temple,TX,76502,Bell,575172,,,,,,Unknown,,,,,,Male,,,,,,9,,,,,,Male,,,Unknown,,,,,,Unknown,,,Pickup Truck,,Red,,Unknown,,-1,0,0,0,-1,Conversation
Attempted Abduction,1254800,Closed,Internet,9/11/2015,8:00 AM,School - Bus Stop,Stone Rd & Harvey Ln,Port Richey,FL,34668,Pasco,543667,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,White,,,61,,,,,,,,,,Unknown,,0,0,0,0,-1,None
Attempted Abduction,1222766,Closed,Internet,8/26/2013,12:00 AM,Street,Stoney Lake Dr & Otten Rd,North Ridgeville,OH,44039,Lorain,495130,,,,,,Unknown,,,,,,Female,,,,,,10,,,,,,Unknown,,,Unknown,,,,,,Unknown,,,,,Black,,Ran Away,,0,0,0,0,-1,Unknown
Attempted Abduction,1276886,Closed,Internet,9/1/2016,3:15 PM,School - Bus Stop,Stony Hill Rd,Bethel,CT,06801,Fairfield,574636,,,,,,Unknown,,,,,,Unknown,,,,,,12,,,,,,Male,,,White,,,,,,40,,,"Sedan, 4 door",,Black,,Ignored/Refused,Ran Away,0,0,0,-1,-1,Question
Attempted Abduction,1247799,Closed,Internet,5/3/2015,7:00 PM,Street,Stover Rd,Canton,GA,30115,Cherokee,532495,,,,,,Unknown,,,,,,Female,,,,,,9,,,,,,Male,,,Hispanic,,,,,,Unknown,,,,,,,Ignored/Refused,Suspects drove away,0,0,0,-1,-1,Question
Attempted Abduction,1276990,Closed,Internet,9/15/2016,8:30 AM,Street,Strader Ave,Louisville,KY,40215,Jefferson,574794,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,White,,,,,,Unknown,,,,,White,,Adult/Child Intervened,,0,0,0,-1,-1,Breakfast
Attempted Abduction,1247614,Closed,Internet,4/29/2015,3:00 PM,Home - Residence,Streambank Dr,Colorado Springs,CO,80951,El Paso,532188,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,White,,,,,,20-39,,,Truck,,Blue,,Adult/Child Intervened,,0,0,0,0,-1,Conversation
Attempted Abduction,1198401,Closed,Internet,6/25/2012,4:55 PM,Recreational - Amusement Park,Street,Unincorporated Sugar Grove,IL,60554,Kane,467455,,,,,,Unknown,,,,,,Female,,,,,,9,,,,,,Male,,,Unknown,,,,,,Unknown,,,Pickup Truck,,White,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1270414,Closed,Internet,6/14/2016,4:45 PM,Street,Sturdivant Dr & McManus Cir,Clarksville,TN,37042,Montgomery,565664,,,,,,Unknown,,,,,,Male,,,,,,10,,,,,,Male,Male,,White,Black,,,,,40-49,25-26,,Van,,Red,,Ran Away,,0,-1,0,0,-1,Question
Attempted Abduction,1206634,Closed,Internet,11/19/2012,8:30 AM,Street,Summerdale Av & Benner St,Philadelphia,PA,19111,Philadelphia,476487,,,,,,Unknown,,,,,,Female,,,,,,14,,,,,,Male,,,Asian,,,,,,40,,,,,Blue,,Ignored/Refused,,0,0,0,-1,0,
Attempted Abduction,1257034,Closed,Internet,10/24/2015,3:30 PM,Other,Summers Ln,Sonora,CA,95370,Tuolumne,546691,,,,,,Unknown,,,,,,Female,,,,,,9,,,,,,Male,,,Unknown,,,,,,Unknown,,,,,Gray,,Fought/Broke Free,,0,0,0,0,-1,None
Attempted Abduction,1255682,Closed,Internet,9/30/2015,2:30 PM,Street,Summers Walk,Stockbridge,GA,30281,Henry,544901,,,,,,White,,,,,,Female,,,,,,6,,,,,,Male,,,White,,,,,,Unknown,,,Hatchback/Fastback,,White,,Ignored/Refused,Walked away,0,0,0,0,-1,Waved; Question
Attempted Abduction,1280827,Closed,Internet,10/27/2016,4:35 PM,Street,Sumner Ave & N 9th St,Humboldt,IA,50548,Humboldt,579849,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,Unknown,,,,,,50-59,,,,,White,,Fought/Broke Free,,0,0,0,0,-1,None
Attempted Abduction,1202004,Closed,Internet,8/25/2012,6:00 PM,Street,Sunnemeade Av & Kalmia St,Warminster,PA,18974,Bucks,471391,,,,,,Unknown,,,,,,Male,,,,,,Unknown,,,,,,Male,,,White,,,,,,50,,,Truck,,White,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1202164,Closed,Internet,8/28/2012,12:00 AM,School - Bus Stop,Sunset Dr & Miller St,Shelbyville,IN,46176,Shelby,471576,,,,,,Unknown,,,,,,Female,,,,,,9,,,,,,Male,,,White,,,,,,Unknown,,,,,,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1247625,Closed,Internet,4/29/2015,3:00 PM,Street,Sutton St & Maguire Rd,Uxbridge,MA,01569,Worcester,532214,,,,,,Unknown,,,,,,Male,,,,,,Unknown,,,,,,Male,,,Unknown,,,,,,60-69,,,"Sedan, 4 door",,Gray,,Ignored/Refused,The child also yelled at the suspect,0,0,0,-1,0,
Attempted Abduction,1263976,Closed,Internet,3/3/2016,12:00 AM,Other,SW 25th St & S Walker Ave,Oklahoma City,OK,73109,Oklahoma,556565,,,,,,Biracial,,,,,,Male,,,,,,Unknown,,,,,,Female,,,White,,,28,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1234592,Closed,Internet,6/24/2014,12:00 AM,Recreational - Amuse,SW 46th & Youngs Blvd,Oklahoma City,OK,73119,Oklahoma,512455,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,White,,,60,,,,,,Van,,,,None,,0,0,0,0,-1,None
Attempted Abduction,1274119,Closed,Internet,8/7/2016,12:18 AM,Recreational - Amusement Park,SW Airport Way,Redmond,OR,97756,Deschutes,570836,,,,,,Unknown,,,,,,Male,,,,,,5,,,,,,Male,,,White,,,,,,20,,,,,,,Other,The suspect ran away,0,0,0,0,-1,Unknown
Attempted Abduction,1244159,Closed,Internet,2/11/2015,12:00 AM,Street,SW Thistle St & 25th Ave,Seattle,WA,98106,King,526548,,,,,,Unknown,,,,,,Female,,,,,,14,,,,,,Male,,,White,,,,,,40-49,,,,,,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1226723,Closed,Internet,12/3/2013,3:40 PM,School - Bus Stop,Sweet Briar Ln & Behrens Rd,Jim Thorpe,PA,18229,Carbon,500850,,,,,,Unknown,,,,,,Female,,,,,,13,,,,,,Male,,,White,,,,,,35-45,,,,,"Green, Dark",,Ignored/Refused,,0,0,0,-1,0,
Attempted Abduction,1226724,Closed,Internet,12/10/2013,4:00 PM,School - Bus Stop,Sweet Briar Ln & Behrens Rd,Jim Thorpe,PA,18229,Carbon,500851,,,,,,Unknown,,,,,,Female,,,,,,13,,,,,,Male,,,White,,,,,,35-45,,,,,"Green, Dark",,Ignored/Refused,,0,0,0,-1,0,
Attempted Abduction,1187592,Closed,Internet,1/12/2012,8:30 AM,Street,Sylvan Rd & Byron Dr SW,Atlanta,GA,30310,Fulton,455609,,,,,,Black,,,,,,Female,,,,,,12,,,,,,Male,,,Black,,,28,,,,,,Hatchback/Fastback,,Silver,,Ran Away,,0,0,0,0,-1,Unknown
Attempted Abduction,1190042,Closed,Internet,1/11/2012,12:00 AM,Street,T C Lea Rd,Independence,MO,64050,Jackson,458343,,,,,,Unknown,,,,,,Male,,,,,,14,,,,,,Male,,,Black,,,52,,,,,,,,,,Fought/Broke Free,Released,0,0,0,0,-1,Unknown
Attempted Abduction,1209987,Closed,Internet,1/25/2013,3:30 PM,School - Bus Stop,Talmadge Av & Lewis Av,Lancaster,OH,43130,Fairfield,480183,,,,,,White,,,,,,Female,,,,,,12,,,,,,Male,,,White,,,32,,,,,,"Sedan, 4 door",,Gray,,Ignored/Refused,,0,0,0,-1,0,
Attempted Abduction,1277852,Closed,Internet,9/27/2016,4:00 PM,School - Bus Stop,Tartan Ln,Burlington,NC,27215,Alamance,575911,,,,,,Unknown,,,,,,Male,,,,,,11,,,,,,Male,,,White,,,,,,30,,,Truck,,Silver,,Ran Away,Refused,0,0,0,-1,-1,Help
Attempted Abduction,1279035,Closed,Internet,10/10/2016,12:00 AM,School - Bus Stop,Teal Dr & Mallard Ln,Langhorne,PA,19047,Bucks,577431,,,,,,Unknown,,,,,,Male,,,,,,Unknown,,,,,,Male,,,White,,,,,,Unknown,,,,,Black,,Ignored/Refused,,0,0,0,-1,0,
Attempted Abduction,1254818,Closed,Internet,9/18/2015,8:20 AM,Street,Telegraph Ave & Derby St,Berkeley,CA,94705,Alameda,543687,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,Hispanic,,,,,,30-40,,,,,"Green, Dark",,Adult/Child Intervened,,0,0,0,0,-1,Wave
Attempted Abduction,1296005,Closed,Internet,4/21/2015,4:30 PM,Street,Terrace Dr & Cranberry Ln,Brandon,FL,33510,Hillsborough,599708,,,,,,Unknown,,,,,,Female,,,,,,12,,,,,,Male,,,White,,,23,,,,,,Sport Utility,,Blue,,Ran Away,,0,0,0,0,-1,Questions/Compliment
Attempted Abduction,1283609,Closed,Internet,12/1/2016,6:00 PM,Street,Terrace St,Pittsburgh,PA,15213,Allegheny,583475,,,,,,Unknown,,,,,,Male,,,,,,8,,,,,,Male,,,Black,,,,,,26,,,,,Burgundy,,Adult/Child Intervened,,0,0,0,0,-1,Impersonation of relative
Attempted Abduction,1266276,Closed,Internet,3/8/2016,8:20 AM,Street,Thicket Dr,Cold Spring Harbor,NY,11724,Suffolk,559862,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,Hispanic,,,,,,20-29,,,"Sedan, 4 door",,Tan,,Ran Away,,0,0,0,0,-1,Called over
Attempted Abduction,1203720,Closed,Internet,10/2/2012,12:00 AM,School - Bus Stop,Tideland Rd & Derrick Rd,Lafayette,LA,70518,Lafayette ,473303,,,,,,Unknown,,,,,,Male,,,,,,14,,,,,,Male,,,Unknown,,,,,,Unknown,,,Van,,,,Adult/Child Intervened,,0,0,0,-1,0,
Attempted Abduction,1280059,Closed,Internet,10/25/2016,8:35 AM,Street,Tiger Trail & Shadowdale Dr,Houston,TX,77043,Harris,578857,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,White,,,,,,Unknown,,,,,White,,Unknown,,0,0,0,0,-1,None
Attempted Abduction,1267048,Closed,Internet,4/17/2016,7:30 PM,Street,Timbersmith Dr & Beckler Ln,Delaware,OH,43015,Delaware,560912,,,,,,Unknown,,,,,,Male,,,,,,9,,,,,,Male,,,White,,,,,,Unknown,,,,,Red,,Other,The child left the area,0,-1,0,0,-1,Question
Attempted Abduction,1189008,Closed,Internet,2/9/2012,2:45 PM,Retail - Food/Conv/Gas,Tioga St & E St,Philadelphia,PA,19134,Philadelphia,457200,,,,,,Unknown,,,,,,Female,,,,,,6,,,,,,Male,,,Black,,,22,,,,,,,,,,Unknown,,0,0,0,0,-1,Unknown
Attempted Abduction,1244806,Closed,Internet,2/24/2015,4:00 PM,Street,Tolleson Loop,Springdale,AR,72764,Washington,527573,,,,,,Unknown,,,,,,Female,,,,,,13,,,,,,Male,,,Hispanic,,,20,,,,,,,,,,Fought/Broke Free,,0,0,0,0,-1,None
Attempted Abduction,1211837,Closed,Internet,2/26/2013,6:49 PM,Street,Tomah Av & Wisconsin St,Porterville,CA,93257,Tulare,482276,,,,,,Unknown,,,,,,Female,,,,,,15,,,,,,Male,,,Hispanic,,,,,,17-19,,,"Sedan, 4 door",,White,,Fought/Broke Free,,0,0,0,-1,0,
Attempted Abduction,1248065,Closed,Internet,5/5/2015,4:42 PM,Home - Residence,Tonaquint Terrace subdivision,St. George,UT,84770,Washington,532930,,,,,,White,,,,,,Female,,,,,,8,,,,,,Male,,,White,,,,,,Unknown,,,Van,,Gold,,Ran Away,,0,0,0,0,-1,Excuses
Attempted Abduction,1280836,Closed,Internet,11/3/2016,3:47 PM,Home - Residence,Tracy Ln & Pea Ridge Rd,Clarksville,TN,37040,Montgomery,579860,,,,,,Unknown,,,,,,Unknown,,,,,,3,,,,,,Male,,,Unknown,,,,,,Unknown,,,,,Blue,,Adult/Child Intervened,,0,0,0,0,-1,None
